25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
03,03,03,03,03,03,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05
03,03,03,03,03,03,03,03,02,03,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05
03,03,05,05,05,03,03,03,03,03,01,01,01,01,14,14,01,01,01,01,01,01,01,01,05
03,03,05,02,05,01,03,03,03,03,01,01,01,01,04,04,04,04,04,04,04,04,01,01,05
03,01,05,05,05,01,01,03,03,12,01,01,01,01,01,01,01,01,01,01,01,04,01,03,05
03,01,01,01,01,01,01,01,03,01,01,01,14,14,01,01,01,01,01,01,01,04,01,03,05
05,01,01,01,01,01,01,01,03,04,04,04,04,04,04,04,04,04,04,04,04,04,01,03,05
05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,04,01,01,01,03,05
05,01,01,01,01,01,01,01,01,01,04,04,04,04,04,04,04,04,04,04,01,01,03,03,05
05,01,01,01,01,01,01,01,01,14,14,01,14,14,01,01,01,14,14,04,01,01,03,03,05
05,01,01,01,01,01,01,04,04,04,04,04,04,04,04,04,04,04,04,04,01,01,03,03,05
05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,04,01,01,03,03,05
05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,04,01,01,03,03,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,05,05,05,05,05
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
^

