25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
03,03,03,03,03,03,03,03,03,03,03,01,03,03,03,03,03,03,03,03,03,03,04,03,03
03,03,03,03,03,03,03,03,03,03,03,01,01,01,01,03,03,03,03,03,03,01,04,03,03
03,03,03,03,03,03,03,03,03,01,01,01,01,01,01,01,03,03,03,03,03,03,01,03,03
03,03,01,01,03,03,03,03,01,01,01,03,01,05,05,05,05,05,01,05,01,05,04,03,03
03,03,03,01,01,03,01,01,01,01,01,01,01,03,01,01,01,01,03,01,03,03,03,03,03
03,03,03,03,01,03,01,01,01,03,01,01,04,01,01,01,01,01,03,03,01,03,03,03,03
03,03,03,03,01,03,01,01,01,01,01,01,04,01,01,01,03,01,01,01,01,01,01,03,03
03,03,01,01,01,03,01,01,01,01,01,03,01,01,01,01,01,01,01,01,03,03,01,01,01
03,03,01,01,01,01,01,01,01,01,01,03,04,01,01,01,01,01,01,03,01,03,01,03,03
03,03,01,01,01,01,01,01,01,03,01,01,01,01,01,01,01,01,03,03,03,03,03,03,03
03,03,03,01,01,01,01,01,01,01,01,01,04,01,01,01,01,03,03,03,03,03,03,03,03
03,03,03,01,01,01,01,01,01,01,01,01,04,01,01,01,01,03,03,03,03,03,03,03,03
03,03,03,03,03,03,01,01,01,01,01,01,04,01,01,01,01,01,03,03,03,03,03,03,03
03,03,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,03,03,03,03,03,03,03
03,03,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,03,03,03,03,03,03,03
^

