25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00
00,00,05,09,08,08,01,03,01,01,01,01,03,03,03,05,00,00,00,00,00,00,00,00,00
00,00,05,01,08,08,14,01,01,01,01,01,01,01,01,05,00,00,00,00,00,00,00,00,00
00,00,05,01,08,08,01,01,01,11,11,01,01,01,01,05,00,00,00,00,00,00,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,11,11,01,05,00,00,00,00,00,00,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,01,01,01,05,00,00,00,00,00,00,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,01,01,01,05,00,00,00,00,00,00,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,01,01,01,05,00,00,00,00,00,00,00,00,00
00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
^

