25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00
00,00,05,08,08,09,01,03,03,05,01,01,01,01,01,05,08,08,10,01,03,05,00,00,00
00,00,05,08,08,01,01,01,01,05,01,01,01,01,01,05,08,08,01,01,01,05,00,00,00
00,00,05,08,08,01,13,13,01,05,01,11,11,01,01,05,08,08,01,01,01,05,00,00,00
00,00,05,02,01,01,01,01,01,05,01,01,01,01,01,05,01,01,01,01,01,05,00,00,00
00,00,05,01,01,01,01,01,01,05,01,01,01,01,01,05,01,01,01,01,01,05,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,04,01,01,01,01,01,01,01,01,05,00,00,00
00,00,05,01,01,01,01,01,01,01,01,01,04,01,01,01,01,01,01,01,01,05,00,00,00
00,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
^

