25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
03,02,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03
03,02,03,03,03,03,03,03,03,03,03,01,01,01,01,03,03,03,03,03,03,03,03,03,03
02,02,03,03,03,03,03,01,01,01,01,01,01,01,01,01,03,03,01,03,03,03,03,03,03
02,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,03,03,03,03,03,03
02,03,03,01,03,01,01,01,01,01,01,01,03,01,01,01,04,01,01,01,03,03,03,03,03
02,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,04,01,01,01,01,03,03,03,03
02,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,04,01,01,01,03,01,03,03,03
03,02,03,03,01,01,01,01,01,01,01,01,16,01,01,01,04,01,01,01,01,03,03,03,03
03,02,03,01,01,01,01,01,01,01,01,01,01,01,01,01,04,01,01,01,01,03,01,03,03
03,02,03,03,01,01,01,01,01,01,01,01,01,01,01,04,04,04,04,01,03,03,03,03,03
03,02,03,03,01,03,01,01,01,03,01,01,01,01,01,03,01,01,04,01,03,03,03,03,03
03,02,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,01,04,04,03,03,03,03,03
03,02,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,01,01,04,03,03,03,03,03
03,02,03,03,03,03,03,03,03,03,03,01,03,03,03,03,03,01,03,04,03,03,03,03,03
03,02,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,04,03,03,03,03,03
^

