25
17
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
03,03,03,03,03,03,03,03,03,03,03,01,03,03,03,03,03,03,03,03,03,03,03,03,03
03,03,03,03,03,03,03,03,03,03,03,01,01,01,01,03,03,03,03,03,03,03,03,03,03
03,03,03,03,03,03,03,03,03,01,01,01,01,01,01,01,03,03,03,03,03,03,03,03,03
03,03,02,02,03,03,03,03,01,01,01,03,01,01,01,01,01,01,01,03,03,03,03,03,03
03,03,03,02,02,03,01,01,01,01,01,01,01,03,01,01,01,01,01,01,03,03,03,03,03
03,03,03,03,02,03,01,01,01,03,01,01,01,01,01,01,01,01,01,01,01,03,03,03,03
03,03,03,03,02,03,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,03,03
03,03,02,02,02,03,01,01,01,01,01,03,03,01,01,01,01,01,01,01,03,03,01,01,01
03,03,02,02,02,01,01,01,01,01,01,03,01,01,01,01,01,01,01,03,01,03,01,03,03
03,03,02,02,02,01,01,01,01,03,01,01,01,01,01,01,01,01,03,03,03,03,03,03,03
03,03,03,02,01,01,01,01,01,01,01,01,01,03,01,01,01,03,03,03,03,03,03,03,03
03,03,03,01,01,01,01,01,01,01,01,03,01,03,01,01,01,03,03,03,03,03,03,03,03
03,03,03,03,03,03,01,01,01,01,01,01,01,01,01,01,01,01,03,03,03,03,03,03,03
03,03,03,03,03,03,03,03,03,03,03,01,03,03,03,03,03,03,03,03,03,03,03,03,03
03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03
^

